0.000000000,0.000000000
0.006283185,0.006283144
0.012566371,0.012566040
0.018849556,0.018848440
0.025132741,0.025130095
0.031415927,0.031410759
0.037699112,0.037690183
0.043982297,0.043968118
0.050265482,0.050244318
0.056548668,0.056518534
0.062831853,0.062790520
0.069115038,0.069060026
0.075398224,0.075326806
0.081681409,0.081590612
0.087964594,0.087851197
0.094247780,0.094108313
0.100530965,0.100361715
0.106814150,0.106611154
0.113097336,0.112856385
0.119380521,0.119097160
0.125663706,0.125333234
0.131946891,0.131564359
0.138230077,0.137790291
0.144513262,0.144010783
0.150796447,0.150225589
0.157079633,0.156434465
0.163362818,0.162637165
0.169646003,0.168833445
0.175929189,0.175023059
0.182212374,0.181205764
0.188495559,0.187381315
0.194778745,0.193549468
0.201061930,0.199709981
0.207345115,0.205862609
0.213628300,0.212007110
0.219911486,0.218143241
0.226194671,0.224270761
0.232477856,0.230389427
0.238761042,0.236498997
0.245044227,0.242599231
0.251327412,0.248689887
0.257610598,0.254770726
0.263893783,0.260841506
0.270176968,0.266901989
0.276460154,0.272951936
0.282743339,0.278991106
0.289026524,0.285019262
0.295309709,0.291036167
0.301592895,0.297041582
0.307876080,0.303035270
0.314159265,0.309016994
0.320442451,0.314986520
0.326725636,0.320943610
0.333008821,0.326888030
0.339292007,0.332819545
0.345575192,0.338737920
0.351858377,0.344642923
0.358141563,0.350534320
0.364424748,0.356411879
0.370707933,0.362275367
0.376991118,0.368124553
0.383274304,0.373959206
0.389557489,0.379779096
0.395840674,0.385583992
0.402123860,0.391373667
0.408407045,0.397147891
0.414690230,0.402906436
0.420973416,0.408649075
0.427256601,0.414375581
0.433539786,0.420085728
0.439822972,0.425779292
0.446106157,0.431456046
0.452389342,0.437115767
0.458672527,0.442758231
0.464955713,0.448383216
0.471238898,0.453990500
0.477522083,0.459579861
0.483805269,0.465151078
0.490088454,0.470703932
0.496371639,0.476238204
0.502654825,0.481753674
0.508938010,0.487250126
0.515221195,0.492727342
0.521504380,0.498185105
0.527787566,0.503623202
0.534070751,0.509041416
0.540353936,0.514439534
0.546637122,0.519817343
0.552920307,0.525174630
0.559203492,0.530511184
0.565486678,0.535826795
0.571769863,0.541121252
0.578053048,0.546394347
0.584336234,0.551645871
0.590619419,0.556875616
0.596902604,0.562083378
0.603185789,0.567268949
0.609468975,0.572432126
0.615752160,0.577572703
0.622035345,0.582690480
0.628318531,0.587785252
0.634601716,0.592856820
0.640884901,0.597904983
0.647168087,0.602929542
0.653451272,0.607930298
0.659734457,0.612907054
0.666017643,0.617859613
0.672300828,0.622787780
0.678584013,0.627691361
0.684867198,0.632570162
0.691150384,0.637423990
0.697433569,0.642252653
0.703716754,0.647055962
0.709999940,0.651833725
0.716283125,0.656585756
0.722566310,0.661311865
0.728849496,0.666011867
0.735132681,0.670685577
0.741415866,0.675332808
0.747699052,0.679953379
0.753982237,0.684547106
0.760265422,0.689113808
0.766548607,0.693653306
0.772831793,0.698165419
0.779114978,0.702649970
0.785398163,0.707106781
0.791681349,0.711535677
0.797964534,0.715936483
0.804247719,0.720309025
0.810530905,0.724653130
0.816814090,0.728968627
0.823097275,0.733255346
0.829380461,0.737513117
0.835663646,0.741741773
0.841946831,0.745941145
0.848230016,0.750111070
0.854513202,0.754251381
0.860796387,0.758361915
0.867079572,0.762442511
0.873362758,0.766493007
0.879645943,0.770513243
0.885929128,0.774503060
0.892212314,0.778462302
0.898495499,0.782390811
0.904778684,0.786288432
0.911061870,0.790155012
0.917345055,0.793990399
0.923628240,0.797794440
0.929911425,0.801566985
0.936194611,0.805307886
0.942477796,0.809016994
0.948760981,0.812694164
0.955044167,0.816339251
0.961327352,0.819952109
0.967610537,0.823532598
0.973893723,0.827080574
0.980176908,0.830595899
0.986460093,0.834078434
0.992743279,0.837528040
0.999026464,0.840944582
1.005309649,0.844327926
1.011592834,0.847677936
1.017876020,0.850994482
1.024159205,0.854277432
1.030442390,0.857526656
1.036725576,0.860742027
1.043008761,0.863923417
1.049291946,0.867070701
1.055575132,0.870183755
1.061858317,0.873262455
1.068141502,0.876306680
1.074424688,0.879316310
1.080707873,0.882291226
1.086991058,0.885231311
1.093274243,0.888136449
1.099557429,0.891006524
1.105840614,0.893841424
1.112123799,0.896641037
1.118406985,0.899405252
1.124690170,0.902133959
1.130973355,0.904827052
1.137256541,0.907484425
1.143539726,0.910105971
1.149822911,0.912691587
1.156106097,0.915241173
1.162389282,0.917754626
1.168672467,0.920231847
1.174955652,0.922672740
1.181238838,0.925077207
1.187522023,0.927445153
1.193805208,0.929776486
1.200088394,0.932071112
1.206371579,0.934328942
1.212654764,0.936549887
1.218937950,0.938733858
1.225221135,0.940880769
1.231504320,0.942990536
1.237787506,0.945063075
1.244070691,0.947098305
1.250353876,0.949096145
1.256637061,0.951056516
1.262920247,0.952979342
1.269203432,0.954864545
1.275486617,0.956712052
1.281769803,0.958521789
1.288052988,0.960293686
1.294336173,0.962027672
1.300619359,0.963723678
1.306902544,0.965381639
1.313185729,0.967001488
1.319468915,0.968583161
1.325752100,0.970126596
1.332035285,0.971631733
1.338318470,0.973098511
1.344601656,0.974526873
